text,date,No_of_likes,No_of_tweets
@Adyee254 @Kamaru59 @wangare_gachau Grab a cold Tusker and get ready to #CheersToTheNext100 kwa Tusker Oktober fest at Tamasha-eldoret on 8th-9th October ticket ni 1000/= redeemable for 4beers. Excited to see Maandy @TuskerLager #TuskerOktobaFest #TuskerAt100 #DrinkBetterNotMore,2022-10-06 12:17:00+00:00,11,0
@Adyee254 @Kamaru59 @wangare_gachau Grab a cold Tusker and get ready to #CheerToTheNext100 kwa Tusker Oktober fest at Tamasha-eldoret on 8th-9th October ticket ni 1000/= redeemable for 4beers. Excited to see Maandy @TuskerLager #TuskerOktobaFest #TuskerAt100 #DrinkBetterNotMore,2022-10-06 12:02:00+00:00,4,0
Wazito @TuskerLager brings you #Oktoberfest held at Tamasha Eldoret from 8-9th. Performance ya mejja naingoja sana. Tickets @ Ksh 1000 redeemable for 4 beers. @KUcoolkid_ @Ke8Trevor @Kaysparks_  grab a cold Tusker & get ready to #CheerToTheNext100 #DrinkBetterNotMore #TuskerAt100,2022-10-04 20:05:00+00:00,17,2
Mark your calendars 🗓.  Pale tamasha Eldorot tutakua  oktober fest. This will be on the 8th and 9th October.  Tokea na mbogi yako 🍻 🍻  Grab a cold Tusker and get ready to  #CheerToTheNext100.  #TuskerOktobafest #DrinkBetterNotMore #TuskerAt100 @TuskerLager,2022-10-04 17:44:00+00:00,1,0
Tusker Oktoberfest is back at Tamasha  Eldoret from October 8th -9th.Tickets @ 1000bob redeemable for 4 beers.The storyteller NVIIRI will be on stage.@Collins79968939 @FaithRuto19 @LemayianLeiyan Grab a cold Tusker & mark the big day  #TuskerOktobafest #DrinkBetterNotMore,2022-10-04 10:36:00+00:00,2,0
The Tusker Oktoberfest is happening at Tamasha in Eldoret from October 8th - 9th. Tickets @ 1000bob redeemable for 4 beers. @KHALIGRAPH will be on stage. Grab a cold Tusker and get ready to #CheerToTheNext100 #TuskerOktobafest @TuskerLager #DrinkBetterNotMore #TuskerAt100,2022-10-04 10:17:00+00:00,2,1
@TuskerLager  Wadau form nayo Tusker Oktober Fest  at Tamasha Eldoret Date October 8-9th tickets at ksh. 1000 redeemable for 4 beers. Guys! Grab a cold Tusker and get ready to #CheerToTheNext100 @CIarah012 @Asukulord3 @ronokev #DrinkBetterNotMore #TuskerOktobafest #TuskerAt100,2022-10-03 16:07:00+00:00,11,1
Looking for a reliable branding partner for your corporate or personal brand ? Worry no more. Contact us today for all your #CustomerServiceWeek gifting  📞 +254702467299  Bukina Faso #FIFA23 #CustomerService #ARSTOT #kinoti #safaricom #eabl #tusker #October #Oktoberfest,2022-10-01 03:53:00+00:00,1,0
"Po sukcesie frekwencyjnym świąt Chanuka, proponuję urządzić w przyszłym roku w Sejmie, w ramach otwarcia na nowe kultury, obchody „Tusker Oktoberfest”. Myślę, że Umiłowany Przywódca będzie ukontentowany",2023-12-17 23:40:00+00:00,2,0
My new favourite beer is this Tusker Ndimu. It was introduced to the customers pale Oktoberfest. Then had it pale Solfest. I doubt they have launched it. This one will be a hit. I bet imekuja kucounter KOs. Lovely drink,2023-11-11 17:30:00+00:00,40,8
1.2022 tusker Oktoberfest 2.2023 Johnie walker live 3.2014 Smirnoff end year party at crayfish Naivasha,2023-11-05 15:29:00+00:00,1,0
Tusker OKTOBERFEST highlights. Full story on BNN BASIC - https://t.me/bnnkenya/35150,2023-11-01 22:34:00+00:00,13,1
TUSKER OKTOBERFEST 2023,2023-10-31 15:37:00+00:00,13,1
Tusker Oktoba Fest!  @CosterOjwang is great! It is time y'all realize that.   #Oktoberfest,2023-10-31 11:18:00+00:00,24,0
Rapper Nyashinski's Full Performance at Tusker Oktoba Fest   #Oktoberfest #OktobafestEastAfrica #BallonDor  Diamond  Sauti Sol   https://piped.kavin.rocks/watch?v=4CB9-Movv0U,2023-10-30 18:37:00+00:00,0,0
"Sippin', Groovin', and Oktoberfest Provin' at Tusker Oktobafest! From the brews to the beats, this festival was an absolute blast!   #SafaricomHook #DoMoreWithMPESA #TuskerOktobafest",2023-10-30 10:53:00+00:00,49,3
Day three capture Recapture moments at Tusker Oktoba Fest.   #OktoberfestKampala #Oktoberfest @TuskerLager  Ngong Racecourse  Diamond,2023-10-29 21:31:00+00:00,1,0
Part two!  Kenya's Mejja delivered a back to Back set at Tusker Oktoba Fest pale Ngong Racecourse.   Here is A full video of his performance.  Kimbia YouTube   #OktobafestEastAfrica #OktoberfestKampala  Oktoberfest  Diamond Platnumz   https://piped.kavin.rocks/jRssUc6ZQek?si=oPdqCEitlZYIgH8Q,2023-10-29 14:43:00+00:00,0,1
Khaligraph anapiga 7 figure yake safi leo. Performing at Stanchart Nairobi Marathon then Tusker Oktoberfest.,2023-10-29 06:00:00+00:00,0,0
Man Like Chibu Dangote on stage at the Tusker Oktoba Fest pale Ngong Racecourse.   Diamond Platnumz  #OktobafestEastAfrica #TuskerOktobafest #Oktoberfest @TuskerLager,2023-10-29 00:50:00+00:00,11,1
The Bongo sensation is among celebrated artists performing at the Tusker Oktoberfest in Nairobi. https://thekenyatimes.com/latest-entertainment-news-kenya/diamond-platnumz-lands-in-style-makes-a-promise-to-nairobians/,2023-10-28 13:25:00+00:00,3,0
Ukibuy two 6 packs za Tusker unajengwa tiko ya Oktoberfest,2023-10-27 09:08:00+00:00,2,3
"Safaricom, Tusker sign Sh30 million tech, payments deal for upcoming OktobaFest https://swalanyeti.co.ke/buzz/article/7534/safaricom-tusker-sign-sh30-million-tech-payments-deal-for-upcoming-oktobafest via @SwalaNyetiKe #Oktoberfest",2023-10-27 06:53:00+00:00,0,0
Masaa ni ya #Oktoberfest na #Tusker  ngamua kiu na ushikilie 🍻 yako moja safi pale  #TuskerOktobafest,2023-10-26 06:24:00+00:00,1,0
"Tusker Oktoberfest is bigger and better than before, visit tusker.beer/oktobafest/ and grab your ticket as we celebrate African culture  @Venty530 @BaloziMbeya @JudithD_NYCGirl #ThisIsHowWeDo #TuskerOktobafest #OktobafestEastAfrica @TuskerLager",2023-10-26 04:00:00+00:00,2,0
"Tusker Oktoberfest is bigger and better than before, visit tusker.beer/oktobafest/ and grab your ticket as we celebrate African culture  #ThisIsHowWeDo #TuskerOktobafest #OktobafestEastAfrica @TuskerLager",2023-10-26 03:55:00+00:00,0,0
"Safaricom, Tusker sign Sh30 million tech, payments deal for upcoming OktobaFest https://swalanyeti.co.ke/buzz/article/7534/safaricom-tusker-sign-sh30-million-tech-payments-deal-for-upcoming-oktobafest #Oktoberfest #TuskerOktobafest",2023-10-25 20:52:00+00:00,0,0
Dini yangu inakataa going to an Oktoberfest and drinking a Tusker 🤢🤢,2023-10-25 08:04:00+00:00,0,1
"You should definitely purchase it. wajua bado 3 days to #OktobafestEastAfrica #Oktoberfest  pale ngong racecourse, Might come in handy kuweka ma Tusker",2023-10-23 20:15:00+00:00,0,0
And just like that Tusker Oktoberfest has become an exclusive event  How did we get here!! Tickets last year were kshs 1500 regular day pass  2019 kshs 1500  Leo naona kshs 6000 as a flash sale for regular day pass  And this is how I'll miss #TuskerOktobafest For the first time,2023-10-23 07:49:00+00:00,1,1
What if Tusker replaced Diamond with Mr Nice for Oktoberfest? Ticko zinaweza kuwa 1000 kama last year?,2023-10-22 18:47:00+00:00,142,7
"Don't miss out, be an early bird and secure your advance ticket to Tusker Oktoberfest at a discounted price.  Make sure you've taken advantage of these advance tickets to avoid ending up at the gate and depleting your savings.  #thisishowwedoit #octoberfest #OctoberfestEastAfrica",2023-10-19 14:04:00+00:00,1,0
"Why is EABL-Tusker commercializing Oktoberfest? I thought the original idea was to give the consumer a proper experience and create Brand Affinity, Talkability, Visibility and drive sales during the festival??????",2023-10-18 09:31:00+00:00,3,1
For the first time in my life I wanted to attend Tusker's Oktoberfest but no way I will pay 3k for a ticket.   Will watch it on people's posts,2023-10-18 07:25:00+00:00,3,3
Saturday shenanigans 🔥🏝️ with summer vibes by @jaythedeejay_ hosted by @sir_ric_. Bringing back the October Fest Experience at the beach.  Special offers on Tusker & Heineken Draught Beer 🍺. Tell a friend! ⛱️🏃🏾  #KingstonExperience #Saturday #Oktoberfest #Mombasa #Kenya,2023-10-17 18:58:00+00:00,2,0
Secure your VIP tickets for the Tusker Oktoberfest today!  It's a fantastic experience you absolutely can't afford to miss.  Grab your VIP pass now and get ready for an unforgettable time! @TuskerKenya #oktoberfest #oktoberfest2023,2023-10-16 10:20:00+00:00,0,0
"Get ready to be blown away at the upcoming Tusker Oktoberfest, where some of the greatest artists are set to rock the stage like never before! Don't miss out on this unforgettable experience. #TuskerOktobafest #oktoberfest2023",2023-10-16 09:00:00+00:00,1,0
"Get ready for an epic celebration! This year, Tusker Oktoberfest is going BIG, uniting East Africa with Kenya, Uganda, Tanzania and South Sudan, featuring some of the biggest artistes in the region. It's a festival like no other! #Oktoberfest #tusker",2023-10-16 08:07:00+00:00,0,0
The Tusker Oktoberfest Mood Activated. 🍺 Come through and Enjoy!🍻 @jackie_gift @mc_breezyofficial   #KingstonExperience #TuskerOktoberFest #OktoberFest #BeerLover #MasculinitySaturday,2023-10-14 18:41:00+00:00,1,0
The Tusker Oktoberfest Mood Activated. 🍺 Come through and Enjoy!🍻 @jackie_gift @mc_breezyofficial   #KingstonExperience #TuskerOktoberFest #OktoberFest #BeerLover,2023-10-14 18:39:00+00:00,1,0
The Tusker Oktoberfest Mood Activated. 🍺 Come through and Enjoy!🍻  #KingstonExperience #TuskerOktoberFest #OktoberFest #BeerLover,2023-10-14 17:41:00+00:00,1,0
"Hapa Mavueni rehearsals za usiku zimeanza😂😂  Tunapatana The YATCH lounge mtwapa  leo usiku,kupiga sherehe ya #Oktoberfest kwa hisani ya bia yetu pendwa ya Tusker Kenya .  Kiingilio ni Kshs 1500 kwa Regular alafu kshs 3000 kwa VIP ambayo ni redeemable.  #oktoberfestNaMejja",2023-10-14 12:48:00+00:00,1,0
The Tusker Oktoberfest Offers on Draught Beer 🍺🔥 this Saturday 🙌🏾 . Are you Ready for the Experience?   Tell a Friend!  #KingstonExperience #TuskerOktoberFest #Saturday #Mombasa,2023-10-13 12:43:00+00:00,1,0
Friday after work plan 🚀 at the beach with blends by @sir_ric_ backed by @ibowondeck. Special Offers on Tusker Draught Beer 🍺. Pass by! ⛱️🏃🏾  For reservations call 0714 555 666.  #KingstonExperience #Friday #AfterWork #Chilling Tusker Oktoberfest Mombasa,2023-10-13 09:27:00+00:00,2,0
"East Africa, are you ready? Tusker Oktober Fest is here with us! Dust off your shoes and put on your finest attire because you won't want to miss this unforgettable event. Join us for a fantastic time, grooving to the beats of your favorite artistes. #oktoberfest",2023-10-13 08:29:00+00:00,2,0
The Tusker Oktoberfest 🍺🔥 is Here with Us this Saturday featuring 🙌🏾 Hype Master @mc_breezyofficial. Are you Ready for the Experience?   Stay Tuned for more updates!  #KingstonExperience #TuskerOktoberFest #Saturday #Mombasa,2023-10-12 11:29:00+00:00,2,0
The Biggest Event before Solfest in definitely TUSKER OKTOBERFEST. Chibu Baba Lao Dangote Baba Lao  Diamond Platinumz,2023-10-11 15:50:00+00:00,3,0
The Tusker Oktoberfest 🍺🔥  is Here with Us this Saturday featuring 🙌🏾  @jackie_gift. Are you Ready for the Experience?   Stay Tuned for more updates!  #KingstonExperience #TuskerOktoberFest #Saturday #Mombasa,2023-10-10 18:05:00+00:00,3,0
Uncle Ken at the Oktoberfest Kampala festival after taking one Tusker Cider .,2023-10-10 07:03:00+00:00,17,3
Tusker has the resources to make Oktoberfest one of the biggest festivals in Africa,2023-10-06 01:55:00+00:00,3,0
Tusker Oktoberfest wamerelease zao na this time hawachezi. Wako biz mbaya.,2023-10-04 17:28:00+00:00,0,0
Hii mwaka nimebakisha kuenda event moja pekee Tusker Oktoberfest.,2023-10-04 16:19:00+00:00,2,0
"specified timings - the last performer, Shinski, performed 2 hours late. This inconvenience affected us attendees. Thank you, EABL, and I hope Tusker Oktoberfest will be just as good as this.",2023-10-02 06:59:00+00:00,0,0
Wacha zipigwe usafi ready for Tusker Oktoberfest 😅,2023-10-01 08:58:00+00:00,0,1
#Tuskeroktoberfest . Are you ready?.  Get set to raise your glasses and celebrate October like never before with Tusker Oktoberfest!  Mark your calendars for the Black pearl activation in kisumu on 29th and 30th this weekend.  #OktobafestEastAfrica #TuskerOktobafest @Bell_Lager,2023-09-29 18:51:00+00:00,4,0
"Get Ready to Raise Your Steins at the Tusker Oktoberfest on the 29th and 30th of October at the stunning Black Pearl for a weekend of pure African bliss. Savor the finest Tusker brews, indulge in mouthwatering Kenyan cuisine,and dance to the lively tunes of your favourite artists",2023-09-29 13:56:00+00:00,0,1
"Are you ready? Set for the Celebration of African culture like never before, Enjoying E.A’s finest brews at the Tusker Oktoberfest! Slated for the Black pearl activation in kisumu on 29th and 30th this weekend. #OktobafestEastAfrica | #TuskerOktobafest @TuskerLager | @Bell_Lager",2023-09-27 21:45:00+00:00,29,4
#Tuskeroktoberfest . Are you ready?.  Get set to raise your glasses and celebrate October like never before with Tusker Oktoberfest!  Mark your calendars for the Black pearl activation in kisumu on 29th and 30th this weekend.  #OktobafestEastAfrica #TuskerOktobafest @Bell_Lager,2023-09-27 19:10:00+00:00,8,2
@TuskerLager @tuskermaltug @TuskerMaltLager @EABL_PLC #kenya #tanzania #uganda #sundan #Rwanda #Ethiopia is true ama ni story za Jaba 😂😂😂,2023-12-08 23:24:00+00:00,1,0
Bro which supermarket is this and how much is the Uganda waragi ginger and lemon flavor,2023-12-08 18:24:00+00:00,1,1
The Kenya unit of EABL contributes 64pc of the firms revenue compared to 21pc in Uganda and 15pc in Tanzania. They are going nowhere!,2023-12-08 03:11:00+00:00,2,1
"Buying three green bananas at 50bob, imagine how many you'll have to buy ndo ushibe and yet we have EABL-uganda around anyway...",2023-11-28 18:06:00+00:00,0,0
Even @EABL_PLC saw its Kenyan subsidiary report a 4% decline in full year 2023 sales while Tanzania grew by 17% and Uganda by 1%.,2023-11-24 05:29:00+00:00,19,1
"Consider this: Uganda is home to roughly 32,840 bars and pubs. East African Breweries Limited (EABL) manages to seamlessly deliver crates of beer to each establishment every week.  In contrast, our country has about 231 hospitals and dispensaries, yet despite extensive planning,",2023-11-08 04:34:00+00:00,0,1
Is EABL in Rwanda and Uganda?,2023-10-30 15:34:00+00:00,0,0
You want to Invest in Stocks but not sure which company to buy? How to start?  Do you enjoy and drink beer? Do you usually buy friends some drinks?  Then go buy some EABL Shares.    Invest in stocks. Invest in Capital Markets.  #USE #Stocks #Uganda,2023-10-10 18:16:00+00:00,35,5
EABL achieves 55% reduction in carbon emissions through investment in renewable energy https://www.foodbusinessafrica.com/eabl-achieves-remarkable-55-reduction-in-carbon-emissions-through-renewable-energy-investments/ #EastAfricanBreweriesPLC #kenya #uganda #carbonemissions #sustainability #beverageindustry #foodindustry #foodindustrynews #foodbusiness #foodbusinessafrica,2023-10-02 07:12:00+00:00,0,0
"Brewer @EABL_PLC has reported notable progress in its Net-Zero journey, by emitting 55% less carbon in the last one year attributable to the rollout of biomass steam plants in Uganda and Kenya units",2023-09-29 14:09:00+00:00,1,1
"The rollout of biomass steam plants in Uganda and Kenya has increased renewable energy use in EABL’s operations to 64.86 percent, up from 25.8 percent in 2022. #UzalendoNews https://uzalendonews.co.ke/eabl-reduces-carbon-emissions-by-55-percent/",2023-09-29 14:08:00+00:00,1,0
"EABL's implementation of biomass steam plants in its Uganda and Kenya operations upped renewable energy use to 64.86% this year from  25.8% in 2022.  The launch is attended by EABL's top leadership led by Group Board Chairman, Dr Martin Oduor-Otieno and CEO Ms Jane Karuku.",2023-09-28 06:49:00+00:00,3,0
Noticed they are buying/bought MTN Uganda and SCOM.   I wonder if they sold some of their EABL shares during Diageo’s share buyback earlier this year? They could have made some good money.   Will not be surprised if they are adding/add more KCB at it’s current valuation.,2023-09-28 01:52:00+00:00,1,0
"3. EABL— Sh105 Billion The largest brewer in East Africa, produces and distributes a variety of  alcoholic and non-alcoholic beverages, such as Tusker, Guinness, and  Alvaro. EABL has a strong presence in Kenya, Uganda, Tanzania, South  Sudan, Rwanda, and Burundi.",2023-09-22 18:27:00+00:00,2,1
"Our economy is $50Bn , a tenth of South Africa's hence. All the top companies in Uganda are foreign. So if the MTN Group and ABSA  and STANBIC Group and  EABL Group CEOs went , why would the CEO of the Ugandan subsidiary  have to go?",2023-09-06 20:01:00+00:00,0,0
"2. British American Tobacco Uganda (BATU) - 15,000.00 UGX 🚀 Top Losers: 1. MTN Uganda Limited (MTNU) - 170.98 UGX (-0.57%) 📉 Biggest Moves: 1. East African Breweries Limited (EABL) - 3,544.19 UGX 🌟 Hope that helps! Let me know if you need any more info. 😄 @USEUganda @BOU",2023-08-17 07:29:00+00:00,0,0
https://www.monitor.co.ug/uganda/oped/columnists/charles-onyango-obbo/come-uganda-coffee-dance-with-me-4330598?s=09 Very telling about the long haul that Uganda's coffee is still enduring.Thank you Ndugu @cobbo3 That someone was paid huge sums ostensibly to teach us how to drink coffee is a bit annoying!  @EABL_PLC @tahakanizibwa @ortega something for you too.,2023-08-10 19:13:00+00:00,1,0
"If Uganda Waragi is better than any vodka out there, and it was globally available, we probably would get $5-10 billion and we wouldn't be getting so agitated over coffee.  The reason it isn't a global drink has partly to do with the product politics of its maker EABL -  @cobbo3",2023-08-10 09:10:00+00:00,2,0
East Africa’s macroeconomic slowdown hurts EABL earnings.  👉 Counterfeits and the informal alcohol industry is increasingly eating into @EABL_PLC’s mainstream market.  Learn more 👉 https://cutt.ly/TwsOpmqc #EastAfrica #EABL #MacroEconomic #Kenya #Uganda https://theexchange.africa/regional-markets/east-africas-macro-economic-slowdown-hurts-eabl-earnings/,2023-08-01 08:31:00+00:00,0,0
